,countryiso3code,country.value,GDP per capita (current US$),GDP (current US$),"Population, total",Population growth (annual %),"School enrollment, tertiary (% gross)","Life expectancy at birth, total (years)",High-technology exports (% of manufactured exports),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, number of departures",Refugee population by country or territory of origin,Refugee population by country or territory of asylum,"Inflation, consumer prices (annual %)","Official exchange rate (LCU per US$, period average)",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Gini index (World Bank estimate),CO2 emissions (kg per PPP $ of GDP),Energy use (kg of oil equivalent per capita),Trade (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)",year,region,country,incomeLevel
8152,MAR,Morocco,861.797582641613,17788171722.4446,20479715.0,2.42021352465749,5.50764989852905,58.339,,,,,,500.0,12.4925283921001,5.17229583233333,,,,265.171658882948,57.4360558027929,58581335.9912382,1981,Middle East & North Africa,Morocco,Lower middle income
8153,MAR,Morocco,1078.83867764614,21728770055.3777,19990012.0,2.39498399358317,,57.56,,,,,,340.0,9.40837947437955,3.93664583233333,,,,270.47727635181,47.3420678268738,89416222.5895141,1980,Middle East & North Africa,Morocco,Lower middle income
8154,MAR,Morocco,809.627771733757,15912133569.2852,19516942.0,2.3703077879548,3.29546999931335,56.823,,,,,,500.0,8.3313654181546,3.89913416566667,,,,272.67094404441,46.8747481585352,7437548.63717074,1979,Middle East & North Africa,Morocco,Lower middle income
8155,MAR,Morocco,690.170764278157,13236854105.1672,19059770.0,2.33385645310204,3.7276599407196,56.142,,,,,,500.0,9.71603274954342,4.16667083233333,,,,261.723410093616,46.4392428473003,11759988.2428342,1978,Middle East & North Africa,Morocco,Lower middle income
8156,MAR,Morocco,590.231935670041,11049896742.3889,18620093.0,2.28831908839028,2.61853003501892,55.525,,,,,,500.0,12.5970009920069,4.50334583233333,,,,252.730585180214,54.2171580153132,7994056.27289948,1977,Middle East & North Africa,Morocco,Lower middle income
8157,MAR,Morocco,524.178550341969,9584323309.12136,18198844.0,2.23751471265864,2.78627991676331,54.976,,,,,,360.0,8.50215244349305,4.419312499,,,,235.178509140471,54.6444423458306,38014962.7431903,1976,Middle East & North Africa,Morocco,Lower middle income
8158,MAR,Morocco,502.756692815935,8984824182.60333,17796164.0,2.17576051087677,2.23108005523682,54.492,,,,,,510.0,7.9182892670274,4.052487499,,,,222.567571303569,55.818845953146,5020000.0,1975,Middle East & North Africa,Morocco,Lower middle income
8159,MAR,Morocco,439.012308936237,7675408485.51421,17413144.0,2.11620442160438,1.79185998439789,54.066,,,,,,620.0,17.5568227452454,4.36976666566667,,,,219.431999184065,55.7492546213476,-20400000.0,1974,Middle East & North Africa,Morocco,Lower middle income
8160,MAR,Morocco,364.636149305393,6242177798.33938,17048518.0,2.08407447038898,1.70817995071411,53.676,,,,,,860.0,4.08461403612974,4.10692083233333,,,,206.710342799298,42.9427367764082,5490000.0,1973,Middle East & North Africa,Morocco,Lower middle income
8161,MAR,Morocco,302.564328001639,5074117544.77482,16696891.0,2.0940754743056,1.42104995250702,53.305,,,,,,1380.0,3.75917055722266,4.59248032014095,,,,190.638125385139,37.7969586635254,13000000.0,1972,Middle East & North Africa,Morocco,Lower middle income
8162,MAR,Morocco,265.20768039345,4356633663.36634,16350881.0,2.13974136507841,1.47064995765686,52.94,,,,,,1430.0,4.15535206835327,5.04995885361157,,,,180.701149986964,36.6792418526431,23100000.0,1971,Middle East & North Africa,Morocco,Lower middle income
8163,MAR,Morocco,246.015769324322,3956328426.04486,16004731.0,2.19762922174915,,52.572,,,,,,1440.0,1.27918132376471,5.06049000406049,,,,,39.216322860996,20000000.0,1970,Middle East & North Africa,Morocco,Lower middle income
8164,MAR,Morocco,232.125972305859,3651615453.01848,15656843.0,2.25799988873662,,52.195,,,,,,1440.0,2.94989135439248,5.06049000406049,,,,,37.209805725418,,1969,Middle East & North Africa,Morocco,Lower middle income
8165,MAR,Morocco,212.750814102333,3271415867.99723,15307273.0,2.3347179328475,,51.808,,,,,,1480.0,0.436479069044564,5.06049000406049,,,,,38.5382059800665,,1968,Middle East & North Africa,Morocco,Lower middle income
8166,MAR,Morocco,202.857271678879,3046339294.53611,14954031.0,2.42779107656246,,51.413,,,,,,3000.0,-0.748276993897744,5.06049000406049,,,,,38.0773222625843,,1967,Middle East & North Africa,Morocco,Lower middle income
8167,MAR,Morocco,196.314518470526,2876395613.08171,14595350.0,2.53391181245082,,51.009,,,,,,2180.0,-1.01357936469645,5.06049000406049,,,,,38.3347073371805,,1966,Middle East & North Africa,Morocco,Lower middle income
8168,MAR,Morocco,206.448974622808,2948325264.30195,14230163.0,2.65265121551667,,50.593,,,,,,2360.0,3.48282122001696,5.06049000406049,,,,,35.0536193029491,,1965,Middle East & North Africa,Morocco,Lower middle income
8169,MAR,Morocco,201.262026430705,2798339768.79755,13857649.0,2.77472440442634,,50.168,,,,,,3000.0,4.0215414742121,5.06049000406049,,,,,38.6272185441388,,1964,Middle East & North Africa,Morocco,Lower middle income
8170,MAR,Morocco,196.531336015723,2657247327.3392,13478423.0,2.88681854696328,,49.738,,,,,,3200.0,5.69971168745221,5.06049000406049,,,,,38.001041585476,,1963,Middle East & North Africa,Morocco,Lower middle income
8171,MAR,Morocco,181.182737425783,2379606422.29029,13094888.0,2.97871288459547,,49.307,,,,,,2900.0,5.09672908138148,5.06049000406049,,,,,39.1131104876505,,1962,Middle East & North Africa,Morocco,Lower middle income
8172,MAR,Morocco,158.923667416326,2025689536.60705,12710581.0,3.05185453114122,,48.88,,,,,,2900.0,1.76312460493452,5.06049000406049,,,,,46.5320380049876,,1961,Middle East & North Africa,Morocco,Lower middle income
8173,MAR,Morocco,164.800779039246,2037150716.33238,12328532.0,,,48.458,,,,,,2700.0,3.42429906542056,5.06049000406049,,,,,46.2702448807553,,1960,Middle East & North Africa,Morocco,Lower middle income
8174,MOZ,Mozambique,,,,,,,,,,,,,,,,,,,,,2020,Sub-Saharan Africa ,Mozambique,Low income
8175,MOZ,Mozambique,491.804723063735,14934159925.5234,30366036.0,2.90713743750143,,,,,,,77.0,4713.0,2.78110631182942,62.5483333333333,,,,,112.151417243658,2180768236.13929,2019,Sub-Saharan Africa ,Mozambique,Low income
8176,MOZ,Mozambique,498.957220208652,14717223206.9,29495962.0,2.91345897465103,7.31255006790161,60.163,5.64323843985206,,2743000.0,,57.0,4910.0,3.91133439990733,60.3262076432022,,,,,131.985656798777,2678190543.5991,2018,Sub-Saharan Africa ,Mozambique,Low income
8177,MOZ,Mozambique,461.415094120589,13219084261.3664,28649007.0,2.90062914205222,7.12271022796631,59.309,11.7450999317845,,1447000.0,,48.0,4876.0,15.1132073899385,63.584322913399,,,,,99.7188116866019,2319071971.47682,2017,Sub-Saharan Africa ,Mozambique,Low income
8178,MOZ,Mozambique,428.926487995524,11936999283.1791,27829942.0,2.87212045581116,7.2436900138855,58.309,1.67172233450947,,1639000.0,,48.0,4663.0,17.4180418197597,63.0562327310371,,,0.209288991113106,,105.638472008349,3128149928.7,2016,Sub-Saharan Africa ,Mozambique,Low income
8179,MOZ,Mozambique,589.859028149831,15950969018.9458,27042002.0,2.8348607835446,6.65915012359619,57.206,,0.33751,1552000.0,,55.0,5624.0,3.55075967356746,39.9824741465406,,,0.185773395258359,,93.908708946939,3868353884.95,2015,Sub-Saharan Africa ,Mozambique,Low income
8180,MOZ,Mozambique,673.969955508106,17716084107.5888,26286163.0,2.7985685320841,6.21614980697632,56.062,5.65530298847822,,1661000.0,,55.0,4534.0,2.55974875844296,31.3526877009443,63.7,54.0,0.281687386246369,442.665215155213,111.465174652388,4998799334.35621,2014,Sub-Saharan Africa ,Mozambique,Low income
8181,MOZ,Mozambique,664.078211827767,16974320551.0213,25560725.0,2.76903968368599,5.59640979766846,54.949,13.8686420061165,,1886000.0,,51.0,4443.0,4.26135250941965,30.1041110929498,,,0.151529883284126,427.668307530401,103.150504433069,6697422432.4601,2013,Sub-Saharan Africa ,Mozambique,Low income
8182,MOZ,Mozambique,657.645337819668,16350804543.0515,24862648.0,2.75311635802876,5.22722005844116,53.931,24.7382459414684,,2113000.0,,155.0,4395.0,2.60245456956622,28.3729844798921,,,0.121208460782022,424.509127105045,101.87164442616,5635092658.61842,2012,Sub-Saharan Africa ,Mozambique,Low income
8183,MOZ,Mozambique,594.586466669704,14381552432.9494,24187487.0,2.74923394924768,4.94388008117676,53.043,,,1902000.0,,147.0,4074.0,11.1666056127874,29.0675999319775,,,0.130258279439719,428.347475700969,80.2303498035349,3663937118.45157,2011,Sub-Saharan Africa ,Mozambique,Low income
8184,MOZ,Mozambique,471.181692645893,11087646867.9421,23531574.0,2.74372143219159,4.66200017929077,52.31,,0.42252,1718000.0,,120.0,4072.0,12.4255421735156,33.9600988006908,,,0.121214050116571,423.267563827222,70.7870362875668,1258453096.82496,2010,Sub-Saharan Africa ,Mozambique,Low income
8185,MOZ,Mozambique,519.760404713804,11899763735.4052,22894710.0,2.73692588859671,3.88706994056702,51.738,,,1461000.0,,130.0,3536.0,3.78861330914626,27.518299963925,,,0.120780234356407,420.96554182167,64.9494490261982,930100407.78,2009,Sub-Saharan Africa ,Mozambique,Low income
8186,MOZ,Mozambique,564.479487690857,12574681497.5762,22276596.0,2.74547941683883,3.5862500667572,51.292,,0.15294,1193000.0,,198.0,3156.0,14.5028053002268,24.3006424728653,69.7,45.6,0.11588391546199,417.238612218851,62.2550663010805,641399415.784251,2008,Sub-Saharan Africa ,Mozambique,Low income
8187,MOZ,Mozambique,480.933520061827,10423424155.2923,21673316.0,2.77518845775424,3.09489989280701,50.934,,,771000.0,,213.0,2760.0,8.4894867549745,25.8403414502165,,,0.126544150310927,420.693769241403,63.1925738757274,416689348.42081,2007,Sub-Saharan Africa ,Mozambique,Low income
8188,MOZ,Mozambique,434.034028823205,9149485071.33634,21080110.0,2.82014411127258,2.15701007843018,50.641,,0.45501,664000.0,,216.0,2555.0,13.2450879071,25.4007791666667,,,0.122519756438291,414.716858688119,64.3039624159973,251141650.25,2006,Sub-Saharan Africa ,Mozambique,Low income
8189,MOZ,Mozambique,415.348291028051,8512116725.20706,20493925.0,2.88786583099326,1.44193005561829,50.387,,,578000.0,,93.0,1949.0,6.42755278070085,23.060965,,,0.127447530003201,414.20835686673,68.9152001107411,122413755.58,2005,Sub-Saharan Africa ,Mozambique,Low income
8190,MOZ,Mozambique,381.156592740039,7589038159.89336,19910552.0,2.95346444889073,1.16375994682312,50.143,,,470000.0,,94.0,617.0,,22.5813425,,,0.147754045799124,420.614908115054,69.1400844998229,475513572.9,2004,Sub-Saharan Africa ,Mozambique,Low income
8191,MOZ,Mozambique,323.522588695309,6254047514.32788,19331100.0,2.97667970333785,0.970390021800995,49.889,,,441000.0,,106.0,309.0,,23.7822675,,,0.163451333182547,417.075179374169,68.1578544007042,336698400.8,2003,Sub-Saharan Africa ,Mozambique,Low income
8192,MOZ,Mozambique,299.683054089599,5623299277.81063,18764155.0,2.93248920745637,0.721289992332459,49.61,,0.42101,541000.0,,129.0,206.0,,23.6779566666667,79.9,47.0,0.147384261595262,407.437105481169,71.6493225345509,347252830.6,2002,Sub-Saharan Africa ,Mozambique,Low income
8193,MOZ,Mozambique,291.46773901755,5311092495.99103,18221888.0,2.83852543981183,0.64368999004364,49.295,,,323000.0,,45.0,206.0,,20.7036408333333,,,0.162869047664981,414.153626671397,49.4762928092117,255435491.5,2001,Sub-Saharan Africa ,Mozambique,Low income
8194,MOZ,Mozambique,313.568034141097,5553894130.24062,17711927.0,2.67630952899375,0.659950017929077,48.946,,,,,24.0,206.0,,15.22725,,,0.159293361905066,404.963107627984,47.1644766806058,139300000.0,2000,Sub-Saharan Africa ,Mozambique,Low income
8195,MOZ,Mozambique,341.480915153908,5888561099.32603,17244188.0,2.52663196464271,0.650560021400452,48.572,,,,,26.0,219.0,,12.7751116666667,,,0.145086743404405,393.682903480291,44.6134783101934,381700000.0,1999,Sub-Saharan Africa ,Mozambique,Low income
8196,MOZ,Mozambique,333.842602685354,5613212495.5788,16813949.0,2.50992877382677,,48.194,,,,,56.0,51.0,,11.8745833333333,,,0.156792720904989,395.94844732787,35.5771946850024,234900000.0,1998,Sub-Saharan Africa ,Mozambique,Low income
8197,MOZ,Mozambique,303.511633776139,4976735801.65633,16397183.0,2.69962659098338,,47.826,,,,,33652.0,69.0,,11.5435833333333,,,0.183322159219808,402.01960300132,39.0020172761488,64400000.0,1997,Sub-Saharan Africa ,Mozambique,Low income
8198,MOZ,Mozambique,260.857254995967,4163397088.64234,15960442.0,3.03521663373004,0.515120029449463,47.47,,,,,34656.0,200.0,,11.29375,82.1,53.6,0.192867794585237,401.088766839916,45.3132565737864,72500000.0,1996,Sub-Saharan Africa ,Mozambique,Low income
8199,MOZ,Mozambique,187.357741017855,2900913488.49338,15483286.0,3.51803967864672,0.490640014410019,47.123,,,,,125561.0,130.0,,9.02433333333333,,,0.219851668100891,405.877537881817,60.8066567705937,45000000.0,1995,Sub-Saharan Africa ,Mozambique,Low income
8200,MOZ,Mozambique,186.848530380513,2793020800.85737,14948048.0,3.93721932322788,0.468149989843369,46.772,,,,,234495.0,313.0,,6.03858833333333,,,0.218951551032353,411.461884521645,56.0222260007859,35000000.0,1994,Sub-Saharan Africa ,Mozambique,Low income
8201,MOZ,Mozambique,190.552060981428,2738413378.55281,14370946.0,4.010517680417,0.417939990758896,46.41,,,,,1172548.0,202.0,,3.87423666666667,,,0.241530133848081,423.525493728805,52.0336879285631,32000000.0,1993,Sub-Saharan Africa ,Mozambique,Low income
8202,MOZ,Mozambique,191.582153407028,2644983401.51958,13806001.0,3.52338663315684,0.383720010519028,46.033,,,,,1445474.0,299.0,,2.51655416666667,,,0.254833499551322,432.387336492298,56.0007550583095,25300000.0,1992,Sub-Saharan Africa ,Mozambique,Low income
8203,MOZ,Mozambique,277.934279761303,3704316974.55559,13328032.0,2.58981454843133,,45.647,,,,,1316635.0,420.0,,1.4344675,,,0.249201952032719,442.256066011846,46.872433766246,22500000.0,1991,Sub-Saharan Africa ,Mozambique,Low income
8204,MOZ,Mozambique,,,12987292.0,1.40617465833429,,45.261,,,,,1247991.0,420.0,,0.929088833333333,,,0.270253189271087,455.986513585742,,9200000.0,1990,Sub-Saharan Africa ,Mozambique,Low income
8205,MOZ,Mozambique,,,12805946.0,0.375044143723281,,44.887,,,,,1120756.0,400.0,,0.744918083333333,,,,476.113517892392,,3400000.0,1989,Sub-Saharan Africa ,Mozambique,Low income
8206,MOZ,Mozambique,,,12758008.0,-0.221896457435142,,44.541,,,,,921237.0,390.0,,0.524644666666667,,,,483.002518888529,,4500000.0,1988,Sub-Saharan Africa ,Mozambique,Low income
8207,MOZ,Mozambique,,,12786349.0,-0.173542381489381,0.208340004086494,44.235,,,,,635000.0,400.0,,0.29073125,,,,487.767540210266,,6200000.0,1987,Sub-Saharan Africa ,Mozambique,Low income
8208,MOZ,Mozambique,,,12808558.0,0.345451366096601,,43.975,,,,,193550.0,660.0,,0.0404289166666667,,,,491.885034989887,,1500000.0,1986,Sub-Saharan Africa ,Mozambique,Low income
8209,MOZ,Mozambique,,,12764387.0,1.00999645873858,0.12432000041008,43.772,,,,,72250.0,710.0,,0.0431806666666667,,,,498.791520501533,,330000.0,1985,Sub-Saharan Africa ,Mozambique,Low income
8210,MOZ,Mozambique,,,12636116.0,1.56611077227728,,43.637,,,,,51200.0,820.0,,0.04244275,,,,506.113033466929,,-2920000.0,1984,Sub-Saharan Africa ,Mozambique,Low income
8211,MOZ,Mozambique,,,12439762.0,2.02964499702568,,43.56,,,,,50200.0,900.0,,0.0401833333333333,,,,521.169938781787,,2470000.0,1983,Sub-Saharan Africa ,Mozambique,Low income
8212,MOZ,Mozambique,,,12189824.0,2.2963877646749,0.108130000531673,43.527,,,,,20200.0,130.0,,0.03776975,,,,537.620313468021,,1930000.0,1982,Sub-Saharan Africa ,Mozambique,Low income
8213,MOZ,Mozambique,,,11913088.0,2.40329802893472,0.0901399999856949,43.521,,,,,5170.0,100.0,,0.0353495,,,,550.113874756906,,370000.0,1981,Sub-Saharan Africa ,Mozambique,Low income
8214,MOZ,Mozambique,,,11630194.0,2.51447235742436,0.0747999995946884,43.515,,,,,120.0,100.0,,0.03240025,,,,577.811599703324,,4360000.0,1980,Sub-Saharan Africa ,Mozambique,Low income
8215,MOZ,Mozambique,,,11341402.0,2.68258309410481,0.0721200034022331,43.479,,,,,370.0,150000.0,,0.03,,,,576.883263638834,,2430000.0,1979,Sub-Saharan Africa ,Mozambique,Low income
8216,MOZ,Mozambique,,,11041204.0,2.7795605301189,0.0771899968385696,43.391,,,,,130.0,100000.0,,0.03,,,,589.870633673646,,2000000.0,1978,Sub-Saharan Africa ,Mozambique,Low income
8217,MOZ,Mozambique,,,10738533.0,2.78153369371273,0.0928400009870529,43.242,,,,,120.0,42460.0,,0.0304072499998333,,,,623.327041039963,,,1977,Sub-Saharan Africa ,Mozambique,Low income
8218,MOZ,Mozambique,,,10443953.0,2.70515527702665,,43.028,,,,,580.0,30000.0,,0.0302290833325833,,,,630.654504094379,,-12640000.0,1976,Sub-Saharan Africa ,Mozambique,Low income
8219,MOZ,Mozambique,,,10165215.0,2.57335527358966,,42.759,,,,,34750.0,44570.0,,0.025552749999,,,,657.150881707864,,6670000.0,1975,Sub-Saharan Africa ,Mozambique,Low income
8220,MOZ,Mozambique,,,9906965.0,2.43486284527935,,42.451,,,,,80960.0,,,0.0254081666656667,,,,680.545858393565,,2000000.0,1974,Sub-Saharan Africa ,Mozambique,Low income
8221,MOZ,Mozambique,,,9668657.0,2.32726379452163,0.307669997215271,42.135,,,,,69800.0,,,0.0245151666664167,,,,703.131158753486,,4020000.0,1973,Sub-Saharan Africa ,Mozambique,Low income
8222,MOZ,Mozambique,,,9446240.0,2.28701226086113,,41.836,,,,,64400.0,,,0.0270534166665,,,,716.302888768441,,5500000.0,1972,Sub-Saharan Africa ,Mozambique,Low income
8223,MOZ,Mozambique,,,9232655.0,2.29984879441236,0.242369994521141,41.567,,,,,60410.0,,,0.0283120833498542,,,,746.930541648096,,30000.0,1971,Sub-Saharan Africa ,Mozambique,Low income
8224,MOZ,Mozambique,,,9022741.0,2.31734502714526,,41.343,,,,,60070.0,,,0.02875000002875,,,,,,300000.0,1970,Sub-Saharan Africa ,Mozambique,Low income
8225,MOZ,Mozambique,,,8816057.0,2.31340403529367,,41.178,,,,,43120.0,,,0.02875000002875,,,,,,,1969,Sub-Saharan Africa ,Mozambique,Low income
8226,MOZ,Mozambique,,,8614447.0,2.31038081648103,,41.061,,,,,33750.0,,,0.02875000002875,,,,,,,1968,Sub-Saharan Africa ,Mozambique,Low income
8227,MOZ,Mozambique,,,8417702.0,2.30466033226346,,40.975,,,,,27750.0,,,0.02875000002875,,,,,,,1967,Sub-Saharan Africa ,Mozambique,Low income
8228,MOZ,Mozambique,,,8225921.0,2.29588244583467,,40.904,,,,,20800.0,,,0.02875000002875,,,,,,,1966,Sub-Saharan Africa ,Mozambique,Low income
8229,MOZ,Mozambique,,,8039215.0,2.29133508977871,,40.822,,,,,17000.0,,,0.02875000002875,,,,,,,1965,Sub-Saharan Africa ,Mozambique,Low income
8230,MOZ,Mozambique,,,7857104.0,2.28691189578546,,40.698,,,,,10000.0,,,0.02875000002875,,,,,,,1964,Sub-Saharan Africa ,Mozambique,Low income
8231,MOZ,Mozambique,,,7679458.0,2.26726916477069,,40.508,,,,,,,,0.02875000002875,,,,,,,1963,Sub-Saharan Africa ,Mozambique,Low income
8232,MOZ,Mozambique,,,7507303.0,2.22498766481401,,40.238,,,,,,,,0.02875000002875,,,,,,,1962,Sub-Saharan Africa ,Mozambique,Low income
8233,MOZ,Mozambique,,,7342111.0,2.16491165205772,,39.879,,,,,,,,0.02875000002875,,,,,,,1961,Sub-Saharan Africa ,Mozambique,Low income
8234,MOZ,Mozambique,,,7184869.0,,,39.439,,,,,,,,0.02875000002875,,,,,,,1960,Sub-Saharan Africa ,Mozambique,Low income
8235,MMR,Myanmar,,,,,,,,,,,,,,,,,,,,,2020,East Asia & Pacific,Myanmar,Lower middle income
8236,MMR,Myanmar,1407.81314341043,76085852617.1371,54045420.0,0.625548337219885,,,,,,,1078268.0,,8.82506696804562,1518.25511666667,,,,,,2292325391.69125,2019,East Asia & Pacific,Myanmar,Lower middle income
8237,MMR,Myanmar,1418.17762347196,76168043981.5932,53708395.0,0.608482651749138,18.8159408569336,66.867,4.34087806556679,,3551000.0,,1145149.0,,6.87232865662918,1429.80797520107,,,,,60.6889892165365,1291196200.66864,2018,East Asia & Pacific,Myanmar,Lower middle income
8238,MMR,Myanmar,1291.54241301307,68945867477.6054,53382581.0,0.633962381430439,,66.558,6.07690729652295,0.03186,3443000.0,,1156742.0,,4.57253655317505,1360.35870704085,1.4,30.7,,,62.4489070251423,4002424944.84553,2017,East Asia & Pacific,Myanmar,Lower middle income
8239,MMR,Myanmar,1266.54633814868,67184236746.5694,53045226.0,0.689521233436478,,66.205,7.53423178869178,,2907000.0,,490285.0,,6.92882525816124,1234.86951666667,,,0.10609486537552,,61.0214817399399,3278096409.87385,2016,East Asia & Pacific,Myanmar,Lower middle income
8240,MMR,Myanmar,1287.43048657119,67822772707.1034,52680726.0,0.762033335118121,,65.81,0.469744092576378,,4681000.0,,451804.0,,9.45417189525996,1162.61532862554,4.8,38.1,0.0958409989817301,,53.9150437627988,4083839111.71186,2015,East Asia & Pacific,Myanmar,Lower middle income
8241,MMR,Myanmar,1251.82076450814,65446199787.8425,52280807.0,0.822712021785969,,65.378,0.627032274422045,,3081000.0,,479006.0,,4.95329918484382,984.345747560046,,,0.0736458770572478,369.332267575747,42.2589431833527,2175015283.77713,2014,East Asia & Pacific,Myanmar,Lower middle income
8242,MMR,Myanmar,1162.33144011893,60269734044.526,51852451.0,0.849756952096708,,64.921,0.268343897579722,,2044000.0,,479594.0,,5.64303883425513,933.570456356879,,,0.0628258706222962,320.368963850909,38.5807589671767,2254603965.49345,2013,East Asia & Pacific,Myanmar,Lower middle income
8243,MMR,Myanmar,1165.79432896131,59937797559.3295,51413698.0,0.826303882849825,13.5341596603394,64.453,1.01357051647201,,1059000.0,,415363.0,,1.46758322674678,640.653416666667,,,0.0627476604671841,304.524311789438,22.3846155797021,1333856137.27031,2012,East Asia & Pacific,Myanmar,Lower middle income
8244,MMR,Myanmar,1176.24245336109,59977326085.9908,50990615.0,0.767385401214063,14.1830396652222,63.983,0.201948957739552,,816000.0,,414615.0,,5.02146014620726,5.44410833333333,,,0.0856148268346974,280.915321378258,0.200366513370464,2519813313.27459,2011,East Asia & Pacific,Myanmar,Lower middle income
8245,MMR,Myanmar,979.051630004942,49540813342.4834,50600818.0,0.694989177555469,,63.525,0.00268129312025366,,792000.0,,415662.0,,7.71838195873614,5.63488333333333,,,0.0801786597944301,277.092595617723,34.6785849343922,901133534.876797,2010,East Asia & Pacific,Myanmar,Lower middle income
8246,MMR,Myanmar,734.44600674882,36906181380.8127,50250367.0,0.640299594634217,,63.089,,,763000.0,,406667.0,,1.47234311385647,5.57636666666667,,,0.0692238350505004,284.890675524818,0.167417638932269,1078972200.98264,2009,East Asia & Pacific,Myanmar,Lower middle income
8247,MMR,Myanmar,638.149059869843,31862554101.9378,49929642.0,0.619115070994226,,62.678,,,731000.0,,184410.0,,26.7995371934022,5.44145,,,0.0738525638441555,302.63789994729,0.183103590673755,863880447.312828,2008,East Asia & Pacific,Myanmar,Lower middle income
8248,MMR,Myanmar,406.728689152252,20182477480.5512,49621475.0,0.647832474253383,10.6139402389526,62.294,,,716000.0,,191308.0,,35.0245970717698,5.61688333333333,,,0.108952853211256,315.878941526829,0.217686641528775,709922015.309805,2007,East Asia & Pacific,Myanmar,Lower middle income
8249,MMR,Myanmar,294.163181308112,14502553709.8303,49301050.0,0.714756262566838,,61.938,,,630000.0,,202817.0,,19.9964873359215,5.84294166666667,,,0.125081484618894,306.423372321685,0.247945769445521,275812653.011391,2006,East Asia & Pacific,Myanmar,Lower middle income
8250,MMR,Myanmar,244.88234994012,11986972418.5103,48949924.0,0.790533450841979,,61.607,,,660000.0,,164851.0,,9.36861814196702,5.81816666666667,,,0.131457508974607,304.312627737686,0.273893892366497,234904379.027598,2005,East Asia & Pacific,Myanmar,Lower middle income
8251,MMR,Myanmar,217.594282612061,10567354056.4049,48564484.0,0.8594147616388,,61.294,,,657000.0,,160997.0,,4.53421374129695,5.80583333333333,,,0.165094473855262,305.691274306549,0.327856971227387,211364294.975748,2004,East Asia & Pacific,Myanmar,Lower middle income
8252,MMR,Myanmar,217.390418948114,10467109977.6717,48148902.0,0.932142376039146,,60.989,,,597000.0,,151370.0,,36.5897175323924,6.138925,,,0.15245081737694,292.247079694569,0.36595962878133,248882510.026366,2003,East Asia & Pacific,Myanmar,Lower middle income
8253,MMR,Myanmar,142.082265230195,6777632512.0781,47702171.0,1.0050956074073,,60.685,,0.16216,487000.0,,148493.0,,57.0745112621703,6.64208333333333,,,0.165323123255805,271.970535680651,0.511203519371309,150511225.813866,2002,East Asia & Pacific,Myanmar,Lower middle income
8254,MMR,Myanmar,137.16832669199,6477790688.22844,47225120.0,1.07600157406177,10.9347896575928,60.377,,0.07144,475000.0,,145849.0,,21.1013053769229,6.74890833333333,,,0.178243630611901,265.742024583527,0.917310272291269,208303564.372066,2001,East Asia & Pacific,Myanmar,Lower middle income
8255,MMR,Myanmar,190.606231910312,8905066163.58643,46719701.0,1.15958132320025,,60.063,,0.11306,416000.0,,137121.0,,-0.109165514668512,6.516725,,,0.234530825343348,274.878193248711,1.16569558306638,254789765.469466,2000,East Asia & Pacific,Myanmar,Lower middle income
8256,MMR,Myanmar,,,46181077.0,1.24163865527877,,59.744,,0.04406,435000.0,,131661.0,,18.4010433741609,6.28579166666667,,,0.242495273889849,269.609844742252,,253110104.66411,1999,East Asia & Pacific,Myanmar,Lower middle income
8257,MMR,Myanmar,,,45611220.0,1.28862543840625,6.84884023666382,59.422,,0.03417,478000.0,,133408.0,,51.4875497504079,6.34315833333333,,,0.245807477690016,272.030149599156,,314450998.907852,1998,East Asia & Pacific,Myanmar,Lower middle income
8258,MMR,Myanmar,,,45027233.0,1.28528949770268,,59.101,,0.05985,491000.0,,135771.0,,29.6972325791529,6.24183333333333,,,0.24428233008279,268.280797978415,,387184136.000944,1997,East Asia & Pacific,Myanmar,Lower middle income
8259,MMR,Myanmar,,,44452206.0,1.24638691950557,,58.78,,,490000.0,,143019.0,,16.2753966377374,5.91756666666667,,,0.254065469277576,266.158736868987,,310437074.890386,1996,East Asia & Pacific,Myanmar,Lower middle income
8260,MMR,Myanmar,,,43901598.0,1.18731954621267,5.26892995834351,58.46,,,194000.0,,152301.0,,25.1947123972847,5.66704166666667,,,0.2641144373925,268.983671163861,,277199199.509049,1995,East Asia & Pacific,Myanmar,Lower middle income
8261,MMR,Myanmar,,,43383428.0,1.14387797079594,5.11941003799438,58.141,,,,,204512.0,,24.0987860757019,5.9749125,,,0.258759153242276,263.169129926755,,126091858.49119,1994,East Asia & Pacific,Myanmar,Lower middle income
8262,MMR,Myanmar,,,42890002.0,1.14506667293585,5.36905002593994,57.823,,,,,281571.0,,31.83160687276,6.15696666666667,,,0.24301676584473,250.418990421124,,104674233.142371,1993,East Asia & Pacific,Myanmar,Lower middle income
8263,MMR,Myanmar,,,42401684.0,1.2136240689431,4.36610984802246,57.504,,,,,245127.0,,21.9132104007913,6.10453333333333,,,0.241348046519015,255.350966721039,,171558719.974061,1992,East Asia & Pacific,Myanmar,Lower middle income
8264,MMR,Myanmar,,,41890197.0,1.33374247258616,,57.18,,,,,40052.0,,32.2720382866416,6.2837,,,0.231502959876053,250.690274863114,,238056791.873856,1991,East Asia & Pacific,Myanmar,Lower middle income
